country_code,year,tot_views,richness,exp_shannon,inv_simpson,lex_div_q_0,lex_div_q_1,lex_div_q_2
KG,2017,79681000,72,2.446061844776973,1.7076495807238605,2.218404093344115,1.8016717970259157,1.5800988387786408
KG,2018,88719000,73,2.5231896453539067,1.8008195749882507,2.2507171725914383,1.8712819268587602,1.6536611713230576
KG,2019,100575000,274,2.6758114411087703,1.8742000559780752,2.2947070381390433,1.9262292082566261,1.70924822682823
KG,2020,121324000,299,2.7766743655392454,1.9126951924221693,2.2920228591823992,1.9447508375744391,1.741444894325252
KG,2021,121493000,279,3.469105393577579,2.015364144025046,2.470850090599426,2.039964386080217,1.7978374083874102
KG,2022,128733000,269,3.661508218195911,2.199962880939949,2.553357255506174,2.163306615628612,1.930289766703342
KG,2023,126659000,242,3.3488515966675987,2.234619422832291,2.4790510977307973,2.162017437376715,1.963641210319641
KG,2024,116643000,118,2.8097568814882026,2.0983641356215985,2.328088306563088,2.0532124807072214,1.8797669895157931
KH,2015,28104000,175,2.8859681706571036,1.542735332465332,2.5902384206696145,1.739234024495084,1.44224131619829
KH,2016,39431000,101,3.21806506960784,1.6780731937471023,2.7991997835144136,1.897966618822007,1.547675679033384
KH,2017,51005000,270,4.626252873417222,1.9522858545579476,3.200463525261882,2.1909376962908245,1.74261890224603
KH,2018,57522000,251,4.598992183585455,2.1747794417344237,3.3106106371408384,2.39387742378226,1.9191507114495743
KH,2019,67794000,282,5.539289857070132,2.3831842503389713,3.499199011220664,2.5768369553744237,2.0658113574134065
KH,2020,64094000,296,4.483223369074675,2.1705628218415796,3.1934301893564054,2.3637557526778643,1.9393817416258319
KH,2021,76400000,161,3.5416300582022724,2.2105302536031477,2.934067307323999,2.3242719390385767,2.0055121734198833
KH,2022,73478000,277,3.6549898120226048,2.17321941049538,2.9832977458441556,2.318562499367011,1.9707935434189938
KH,2023,75306000,282,4.435670176987974,2.415384793628494,3.247048240240586,2.535482087944989,2.139213557214368
KH,2024,85611000,277,5.441685801700676,3.05851510315789,3.6073194455422244,2.9997855314323894,2.5847499584150424
KI,2015,248000,18,3.291669841309579,1.7094891322474846,2.562428697760846,1.8265253671391328,1.5291532084131836
KI,2016,160000,4,1.514535177750237,1.2274645186037592,1.7600019913873177,1.3274771619549282,1.1983012729907454
KI,2017,234000,7,1.7040703879786012,1.283063079951261,1.9570018467689796,1.4181106348851062,1.2492861531991188
KI,2018,317000,7,1.7506809435216666,1.2938775510204081,1.8811597285712696,1.3901511696139115,1.2393689739027611
KI,2019,322000,8,1.7162389147416126,1.2632681904576246,1.8058359017968542,1.3465122981100741,1.211812626587955
KI,2020,368000,14,2.439777615150891,1.4770734261157892,2.017535903273128,1.5157033805613918,1.3386595192806008
KI,2021,282000,6,1.2174637118386826,1.0743002269534208,1.3452653296549026,1.1176532064743903,1.0666360864323459
KI,2022,223000,3,1.1077510424221466,1.0366903625257982,1.1411140208457025,1.0471113139417743,1.0284782842825535
KI,2023,236000,6,1.4023983238381017,1.148844884488449,1.7016886762917434,1.238746584157401,1.1332332276044776
KI,2024,164000,7,1.840207294718629,1.3421157684630738,2.1062252379053814,1.4917267196984159,1.2963429041533012
KM,2015,258000,6,1.830574970943933,1.4396574098105372,1.7929744921254982,1.4933111808998394,1.3558457705357947
KM,2016,580000,8,2.0389465964802733,1.513188671776602,1.9063264364822183,1.561725247285292,1.4060841051633775
KM,2017,826000,11,2.433447404427113,1.6844657317795777,2.138694217460784,1.723642571440417,1.5277297370066936
KM,2018,1087000,10,2.2420202251703802,1.5623329829363268,2.038419399498616,1.6255172093323378,1.4414210014132003
KM,2019,868000,12,2.3909455861404396,1.6440254866020776,2.039929415802991,1.6755012096831934,1.495709048912638
KM,2020,816000,15,2.6721037252461453,1.711184210526316,2.220939647820301,1.7582785225332207,1.5427830067721362
KM,2021,1485000,18,2.157118124680658,1.4855592105041562,1.9751785869411171,1.5543013567589612,1.3810288451454449
KM,2022,1279000,13,2.2062770943489087,1.5653456582793879,2.0316548854610166,1.6285331403718024,1.4478629432209373
KM,2023,1124000,11,2.321769120273225,1.676441004981383,2.092737115655955,1.7117760206800978,1.52705796699087
KM,2024,1121000,15,2.610468048141356,1.7496578351231724,2.228124142454091,1.7897904991563864,1.5764096433558987
KN,2015,1984000,11,1.2838784748743828,1.0843901501022335,1.3176288308994797,1.1194967909144373,1.0711321483291556
KN,2016,2460000,14,1.3930250913395752,1.1180326645262775,1.4259062106893021,1.1650881554259778,1.098711948891972
KN,2017,2381000,16,1.7046193825048677,1.2647615839300193,1.6973690770198828,1.3381886571279773,1.2177345644619675
KN,2018,1883000,14,1.5708619832548663,1.1792983390923126,1.5594340419840456,1.240131343617202,1.1475954390087935
KN,2019,1427000,18,1.6400974673889248,1.194485489287443,1.569805095275815,1.2485856674342104,1.154852410653738
KN,2020,1420000,15,1.6205644794647973,1.188347546278016,1.5118644035811164,1.2267797050135745,1.1440449069937266
KN,2021,1469000,10,1.4174219849843144,1.1339730920873208,1.4539622814396875,1.1845444362022723,1.1119052607794535
KN,2022,1751000,17,1.665469682726346,1.2038607558405485,1.7181121652006168,1.2889507392426818,1.1714292738449537
KN,2023,1794000,19,1.6063531698970286,1.179815785981523,1.5953659403324232,1.244597570871152,1.147932562640934
KN,2024,1783000,42,1.7573215591556495,1.2044618017471207,1.7670299018361848,1.2889034521032268,1.1684112972310383
KP,2015,11253000,62,1.17676784567652,1.0381954225038172,1.1444118588161283,1.0529678854715394,1.0316211181610184
KP,2016,153000,9,5.019288891193135,3.2817888686387207,3.5719097212335464,3.0073381105879746,2.565388839862651
KP,2017,262000,24,6.0851126997228135,3.2897536662513156,3.690680659303829,3.015818832698066,2.5348000672327475
KP,2018,140000,16,7.37483080208926,4.882909815645242,4.0297532241042795,3.664134813811901,3.323862994413914
KP,2019,129000,11,6.859514801171335,5.140871177015755,4.04185763715676,3.739269757875634,3.469666817587767
KP,2020,126000,14,9.603511833163758,7.018567639257294,4.185444474079557,3.8904034754932577,3.6381768439514826
KP,2021,54000,5,4.5443886857269336,4.177650429799427,3.427392903839318,3.2807075888880233,3.150409196667777
KP,2022,30000,5,3.4158720313718924,2.9411764705882346,2.783405595627023,2.5154003051287854,2.370952073681413
KP,2023,9000,2,1.9876669750024174,1.975609756097561,1.7542342342342345,1.7480356395483392,1.7419354838709677
KR,2015,925201000,277,2.5611846074937605,2.0474986056894,2.1910226835969375,1.9522368799436545,1.839981771095864
KR,2016,1225713000,281,2.521202018387075,1.9123658610772913,2.2184197995446233,1.8998084990017206,1.7418476248993586
KR,2017,1156895000,284,3.03844400584801,2.015901062417415,2.476924936171323,2.03245079297103,1.8170912270907549
KR,2018,1208255000,290,3.170264702775414,2.040121062565379,2.5469893816473554,2.067888487593397,1.8344043703165511
KR,2019,1297931000,296,3.26516624012291,2.0224414585116786,2.552409128557059,2.057906629916826,1.8200935449954145
KR,2020,1211650000,303,2.7169398229289126,1.8612498226009735,2.3507927148425756,1.9134662164887886,1.7036980475673196
KR,2021,1253947000,312,3.0682703468797032,1.9146376640665155,2.4728953641740654,1.9773187752823334,1.7409547892769777
KR,2022,1028085000,312,2.7415022022874433,1.9774503061894282,2.3844196394249315,1.986332501247386,1.790645379050517
KR,2023,1147740000,315,2.7471034674759687,1.953875924006133,2.409949032128221,1.9838061500370445,1.7737254202242554
KR,2024,1306722000,328,2.6854471697869826,1.842970794121594,2.3866234316311954,1.9179917064178267,1.6906212433133903
KW,2015,82102000,80,2.414244534676822,2.018175519246174,1.990974225833022,1.8705304708600916,1.8087558235275827
KW,2016,125688000,270,2.9819741724089255,2.204341961342287,2.204557520107025,2.013125234263357,1.9322409108636833
KW,2017,124441000,84,2.7518060021735646,2.2142502111829314,2.140722240927497,1.9984221589351658,1.9392915964072028
KW,2018,126359000,110,2.7657860368128695,2.225701088909032,2.156530876963712,2.0092553678007246,1.9493457830016938
KW,2019,127706000,89,2.69482701150966,2.1957966116415153,2.1133895588721416,1.9810699629526938,1.9287292325298449
KW,2020,166914000,123,2.658176595921489,2.1543656054519342,2.09245081826585,1.9582713971018875,1.900127708988581
KW,2021,145653000,117,2.449933623184251,2.0756701882967907,1.9910490784299664,1.892342197385747,1.8467412476915674
KW,2022,124625000,227,2.7001510849957735,2.141861790143236,2.0652776939434467,1.9398701113717947,1.887724796476121
KW,2023,50813000,225,2.7040559634967853,2.1532283857470738,2.0805148914518097,1.948542117080084,1.8950788426394998
KY,2015,3572000,18,1.4334118961266005,1.1350601584773428,1.4268267030861423,1.18172419912036,1.1120690058837095
KY,2016,5848000,45,1.8697854431223386,1.2726928191301305,1.7182122008384932,1.347691953782123,1.2226684645372319
KY,2017,5517000,23,1.5660796847858665,1.1686498944838615,1.5263301071222837,1.2250566424236553,1.138455295297455
KY,2018,5239000,22,1.5239974855213239,1.1535955207722985,1.4730174730914252,1.20282920828687,1.1253398701065704
KY,2019,5277000,27,1.6239665038251858,1.1845460475647913,1.5330955761921397,1.2389872366274504,1.1496628486191147
KY,2020,5528000,35,1.4853381148487257,1.130112148863586,1.4252329766847747,1.1731948043453637,1.1058947940412556
KY,2021,4657000,34,1.5313815057041131,1.149552964119511,1.4844545481073623,1.1983015504199581,1.1213545561854699
KY,2022,5152000,33,1.528515104516697,1.14749976763037,1.4893019715802611,1.1991523251988394,1.1209472205453705
KY,2023,5660000,28,1.4970987690507995,1.143076288057109,1.4813157475160548,1.1961790175116382,1.1188610171201212
KY,2024,5734000,25,1.508124291113062,1.1481628176031753,1.512312208435535,1.2071498503765297,1.1246396801469567
KZ,2015,335023000,188,2.3206626920209286,1.7597314121340322,2.220820749012955,1.8594564662344293,1.6479421028952452
KZ,2016,549342000,187,2.36845362621426,1.8273150248536523,2.235338945728111,1.907101067675433,1.7048569664936757
KZ,2017,562860000,142,2.3768737526208894,1.892418547524851,2.215790157037663,1.939764027653919,1.7636455739216814
KZ,2018,572726000,125,2.403830142884437,1.9235753184755555,2.2258894553312127,1.960172085638207,1.7890862790880058
KZ,2019,589374000,183,2.366621164063975,1.8478003266078142,2.214133699745209,1.9127562641547535,1.7259700861446179
KZ,2020,784410000,300,2.601233476281222,2.0473805322824576,2.2580973394047685,2.0303297587599674,1.890164714674274
KZ,2021,772339000,308,3.462800376335448,2.1731889305505434,2.515450859762475,2.160505692891339,1.95232058226891
KZ,2022,743382000,294,3.327345908350683,2.1360781832643627,2.5164034005433082,2.148222661614681,1.924334999951139
KZ,2023,336244000,285,2.8207140650082687,2.0663681332410064,2.3734467106510295,2.0769770837262334,1.8867622919817335
LA,2015,7758000,38,4.820054862914541,3.079060924378776,3.104879211335447,2.6373929063463524,2.4030753179285544
LA,2016,12703000,35,4.528796615043355,2.9870438072843704,2.9664170995144934,2.543891378201124,2.343911815878951
LA,2017,14454000,50,4.89166655033813,3.1175155486967876,3.0569835579873357,2.6087512575813996,2.3899285929197855
LA,2018,16292000,104,5.459157993699377,3.2397309410822586,3.1720786488184762,2.6887509661713063,2.4477936690881488
LA,2019,16590000,167,6.196675019650665,3.4558663620323404,3.2923716022022664,2.79074238113557,2.531842125020075
LA,2020,17275000,222,8.516915290350477,4.006374273445531,3.762118717541893,3.178632965063138,2.8411902595009892
LA,2021,15741000,66,5.151246674139505,3.5086909952576706,3.250305697479098,2.898101314734995,2.6919890433750746
LA,2022,14444000,68,5.213871971005511,3.469578985310164,3.2621554232602974,2.890321254284923,2.6730927750566615
LA,2023,6068000,43,5.355926782969533,3.478864696187448,3.3322048584709703,2.924068864554316,2.676089784947975
LB,2015,65589000,133,2.960823141175232,2.148487456072193,2.342609738623317,2.0632939694197714,1.8752982220514063
LB,2016,108056000,69,3.0236615711058077,2.287895124705948,2.3575087709090226,2.1275333545621793,1.9710671235536539
LB,2017,111389000,77,3.2323980271700985,2.4316292670819837,2.435730075691899,2.212438186293584,2.0611538130634135
LB,2018,112369000,83,3.341630602835069,2.5244177346899948,2.4732301937963013,2.260053022513081,2.1187705217851547
LB,2019,110589000,86,3.2026196999243135,2.4714163838434158,2.4011316061504995,2.210868822083526,2.089657410882588
LB,2020,108447000,151,3.1327970584293396,2.4280588746908793,2.372034836190607,2.183165108120588,2.066133000806283
LB,2021,98725000,84,3.1315696212671478,2.459105724421601,2.3707347020863634,2.1932946768932697,2.0857457408038136
LB,2022,79655000,77,3.129762434973054,2.392388040733392,2.3651349584987953,2.162179591349381,2.0427900725269525
LB,2023,78093000,79,3.1652178807171265,2.3966006956113652,2.3736511339260504,2.1629959781126873,2.0453708721925916
LB,2024,72637000,90,3.099012549489167,2.3601173414507444,2.3308121534329365,2.1321279273463163,2.021716748972253
LC,2015,3287000,20,1.318972410457798,1.0866288371024608,1.3099696530802976,1.118805193531215,1.0714512092810398
LC,2016,5445000,30,1.4243826419091825,1.1149525320115168,1.350789958246629,1.1458497700706631,1.0907041614379254
LC,2017,5731000,30,1.6323608978469846,1.2084175860280733,1.5608922962105445,1.2633201669742726,1.1682841863644706
LC,2018,5177000,22,1.7652223829350964,1.3023336126570826,1.6740532776142731,1.3627510097562692,1.2445285580200263
LC,2019,4855000,21,1.5128645837882093,1.1528244168255746,1.4542075329342923,1.1971697502764045,1.1229404393030844
LC,2020,4633000,39,1.5927883768243862,1.152462006457638,1.5081715743730897,1.202411876809882,1.1227119460565016
LC,2021,4449000,29,1.4519427690880538,1.1233521608620052,1.4065793612723783,1.1620898851403438,1.0989470358366484
LC,2022,4333000,27,1.5494807146227128,1.154865024544487,1.5099334026991647,1.2060710685154707,1.1251817294576258
LC,2023,4005000,26,1.5667841146362447,1.1585130897690958,1.4932645242018043,1.2041441862196804,1.1257381547849907
LC,2024,3999000,37,1.4917019225977768,1.131416189565686,1.480611650429878,1.1798337711548832,1.10696891695636
LI,2015,6107000,30,2.293678033148504,1.756445020683132,1.6377015821335383,1.4713566548185142,1.4018558973356814
LI,2016,5389000,29,2.383125794104433,1.581424778219893,1.7369799014775482,1.4592052872072163,1.348995319169095
LI,2017,5380000,29,2.455090437948202,1.6088967469873623,1.7839522220927235,1.483668954539765,1.365745001399649
LI,2018,4887000,29,2.5033709030062425,1.635800829956232,1.7968073408186174,1.497079812541715,1.3783680225237964
LI,2019,4777000,38,2.5989889499704506,1.6825650056977104,1.8281620788320625,1.5219366920961168,1.4004115185105723
LI,2020,4685000,30,2.6669943734502004,1.73998208587539,1.84801906971608,1.546988957236079,1.4254033309819696
LI,2021,4565000,32,2.762107584042701,1.7840832283518828,1.8978248617574605,1.5803040592112243,1.4505786960388156
LI,2022,4237000,33,3.16656295495216,1.9575210375374443,2.0672803334010648,1.6909218878343317,1.537232010814222
LI,2023,4152000,142,4.318036651167324,2.2576665776998435,2.37645336535505,1.878163107137694,1.6779147889478838
LI,2024,4344000,38,3.9706386240740223,2.3951528148827355,2.329840159695701,1.9090044979800092,1.7283034231300842
LK,2015,81370000,81,1.4991151888804402,1.1494942240407309,1.5380929640108392,1.213467250098684,1.1267867531393527
LK,2016,143306000,134,1.6344605969043058,1.1941467904777359,1.6525756533456686,1.272267732384489,1.1635799158019466
LK,2017,152868000,221,1.9573444610668564,1.3193123739013,1.9087117933212336,1.4276608927175993,1.2654560390635177
LK,2018,157237000,98,2.0800235655303063,1.3948331187397054,2.0158450906264904,1.5123915321928254,1.326056426409335
LK,2019,149168000,100,1.9654892142898872,1.3505010726470685,1.9507130273580633,1.466829670767618,1.2939481149784138
LK,2020,177412000,153,1.8127043869040391,1.3137202553050333,1.8616987438921024,1.4231812168236602,1.2682194376612719
LK,2021,210616000,124,1.8038922330546054,1.344314146618778,1.8714531483995416,1.4532523771806636,1.2952270288729788
LK,2022,203619000,241,1.9186332739026417,1.3681909396255238,1.9215239390743128,1.4802008091581913,1.3127509834907967
LK,2023,211894000,266,2.137362311725412,1.4311794846163364,2.0299917229496036,1.550832789199972,1.3615528305242464
LK,2024,172077000,140,2.2254663080475026,1.494431581371845,2.087451518564527,1.611219927996076,1.4112962863322904
LR,2015,3161000,27,1.7015244986205424,1.1986053986372116,1.6005126657134625,1.25564380331518,1.157759594849765
LR,2016,6691000,24,1.3957191450178557,1.1102388444811615,1.371032244898158,1.1490843093408458,1.0905988688426391
LR,2017,7914000,39,1.472883860041473,1.1273955992482567,1.4284646606767724,1.172352536677792,1.1045274141087682
LR,2018,8912000,48,1.9299276017016995,1.278789298979886,1.691044335636059,1.334832626865049,1.2168133833863781
LR,2019,9299000,101,1.9695233421692357,1.2696128627391625,1.6795006960141228,1.3241943443508253,1.2091664995839686
LR,2020,7468000,28,1.3732824735058948,1.1031592182995504,1.3576855692551135,1.139034516771709,1.0835715311525806
LR,2021,9462000,23,1.2897479312621896,1.0815533236522452,1.2867306972953467,1.1113206990457702,1.0670126436696932
LR,2022,8372000,32,1.3557428140336871,1.099421132612458,1.3587465754046644,1.1365539575950068,1.081660761944721
LR,2023,6977000,32,1.4256942931111094,1.1150920147080223,1.4250852673352699,1.1610844975270025,1.0956325280468318
LR,2024,6755000,27,1.4450940404859043,1.1209721090352731,1.4352057821762856,1.1660328472779051,1.098852348865659
LS,2015,1353000,12,1.3169754645147256,1.0962577348789218,1.3730698456955583,1.1364120943800793,1.080665186078199
LS,2016,4701000,17,1.2624763431725616,1.0720366031352149,1.3087643314315396,1.1033080292955857,1.0600635219139456
LS,2017,4746000,18,1.3086693911500167,1.0858915527536732,1.3394375166999664,1.1185208393190718,1.0701425527403914
LS,2018,3810000,27,1.452241818185546,1.12407691743001,1.5028429683320303,1.179537354332401,1.1044235528477955
LS,2019,3579000,18,1.3090430291421418,1.0854145618389521,1.362516797674983,1.122118299617796,1.0709790354061495
LS,2020,3723000,24,1.355638354818844,1.094720400131644,1.3757327995102562,1.1308224685928545,1.0772362002467395
LS,2021,3485000,15,1.2903320223165766,1.080752855666328,1.3637330903393161,1.1200625530080868,1.068756092273084
LS,2022,2987000,20,1.3580973158171705,1.0989816074955971,1.459091286916517,1.150140743359922,1.08511487006578
LS,2023,3007000,17,1.349430479839758,1.0990030873287042,1.4004930482082745,1.141429980240705,1.082683128368655
LS,2024,3004000,21,1.4173067325245174,1.1161380110119488,1.4861195959875348,1.1688756115615735,1.0977426141020745
LT,2015,140126000,274,4.3454104107342895,2.799706862632302,2.51400747312176,2.29388251430165,2.1763735277259104
LT,2016,202239000,272,3.737220068091378,2.7466773268392695,2.385266541229883,2.2325366214181455,2.1492302236526517
LT,2017,207310000,252,3.6980371042536575,2.7627041057811765,2.380970655085758,2.2360510344223714,2.1559838623924814
LT,2018,212624000,260,3.6015266756235724,2.7288817454762206,2.3516259116391627,2.2148784347534805,2.138862991277595
LT,2019,212982000,261,3.6169545518532145,2.725653053028421,2.3552296878810757,2.2151746508970565,2.1374635982037615
LT,2020,245375000,299,3.4166104028844857,2.606823012431095,2.2961033002383204,2.1567923027581752,2.0816470612201607
LT,2021,252698000,287,3.4272671000759,2.6188540805044176,2.298410148597757,2.1614604799974524,2.0865049561736404
LT,2022,248140000,293,3.6836160306811534,2.755196236032879,2.3822270288563074,2.2362030332461242,2.1557629815309935
LT,2023,257290000,322,3.8381626784372798,2.8156976477845643,2.445303146107369,2.278087899997031,2.1876936601326893
LT,2024,256561000,314,4.13683055645772,2.8870764098569803,2.5904447271538804,2.3541149037278046,2.2342579636882376
LU,2015,73342000,137,6.496268469833701,5.01046773403655,2.8620761301146884,2.741190742507335,2.6723110864731083
LU,2016,87594000,228,5.625628280043382,3.8329957018543066,2.6896779150291286,2.4765756670731416,2.3627171668918194
LU,2017,85087000,71,5.346782011275825,3.835841247764448,2.66439381140752,2.470566591070758,2.3659821311966582
LU,2018,88972000,167,5.377473253899449,3.771586544294154,2.646864830647408,2.4452572812171676,2.3359670955720975
LU,2019,91246000,230,5.764586337023571,3.8926942698790934,2.748555486422382,2.5207503290991733,2.4003332885949717
LU,2020,96172000,133,5.552544040240244,3.8357518621316555,2.720343645566859,2.499036915371909,2.3777027858237383
LU,2021,95032000,176,6.06141366824018,3.91097753692544,2.8401879948894857,2.562121112464679,2.4141409734860795
LU,2022,90974000,130,6.7079727825795565,4.058109685196259,2.9886063534033442,2.6582324958793864,2.47699709130115
LU,2023,100096000,308,7.282257906492956,3.9890879180074137,3.0799344123285595,2.6850788983873546,2.468546975708379
LU,2024,94535000,251,6.5833488927835155,3.7991737189981847,2.9630057409774393,2.6022962302852672,2.40449788084208
LV,2015,130138000,240,7.185289623184164,3.9782685316240514,3.1954058259900062,2.8590374998839123,2.6618799105091244
LV,2016,176352000,268,6.91623193741583,4.021571645433804,3.2704720580210656,2.9221983217506002,2.741761659693446
LV,2017,160171000,280,4.359333881625004,3.265146753483241,2.6177811585533926,2.491899371907701,2.427457671924235
LV,2018,158494000,235,4.243014679113437,3.2751188411253893,2.591384775485579,2.4852940462045474,2.4333460768787423
LV,2019,168956000,217,4.077955233116669,3.201976835191019,2.5682381815849213,2.462533220382569,2.4075202250407375
LV,2020,188335000,290,4.801280132620599,3.420960426596412,2.7433119897917244,2.581450274644518,2.509731885242253
LV,2021,185783000,292,4.1321673600265765,3.2702564566373797,2.5777723116797997,2.4802656432972774,2.437614469676709
LV,2022,179238000,298,4.213724112539204,3.26492171883392,2.599096837462346,2.4876418051638947,2.4361209842074523
LV,2023,172729000,289,4.220041877699158,3.24953772518373,2.617900757577513,2.494452594495215,2.435491076529065
LV,2024,178923000,262,4.279112509313148,3.2702275429554306,2.69213552136263,2.5296097419507317,2.452819293151012
LY,2015,17102000,50,2.5022518105425426,1.9577943083004958,2.0106620814580287,1.8398663228426333,1.740850833835226
LY,2016,36038000,51,2.4541667694846985,1.867338616961818,2.004496471881722,1.7945329250085793,1.6727845275370112
LY,2017,36643000,51,2.4857263154010956,1.8393209498402425,2.0583102294540288,1.8010866654469895,1.6573969982304815
LY,2018,36152000,59,2.3968808823561703,1.7558518473314761,2.048430180059474,1.7604481638857081,1.604008251414621
LY,2019,38395000,69,2.253955998325593,1.6781160735475422,1.9663575309959072,1.6934527011895355,1.5469275150993855
LY,2020,42197000,75,2.229384388262764,1.6583529543183888,1.9468644705399831,1.6768858808265372,1.5321598928601485
LY,2021,50485000,118,2.3006260542920836,1.6681319915363582,1.9757477484734938,1.6893305093948505,1.538145052537718
LY,2022,53045000,111,2.502931959187332,1.8051464023090844,2.0566492730589583,1.7854801978294894,1.637258718451775
LY,2023,46760000,84,2.4211840704600807,1.7608191057610947,2.029140296230831,1.7521268105403436,1.6033216926343075
LY,2024,48859000,90,2.5934116709333397,1.8349529043666177,2.0742075213133955,1.7947563581509764,1.6415430608004067
MA,2015,242061000,200,3.6168442009481123,2.864508506022674,2.5127204483268804,2.3729083958997284,2.273970230788921
MA,2016,397355000,220,3.692995050952228,2.9948064326947508,2.547168084753277,2.4272960980114164,2.352930759057564
MA,2017,450303000,271,3.9122203787727865,3.029053564007365,2.6257417172400896,2.466655734829627,2.3696698779050323
MA,2018,487174000,278,3.941022513703381,3.0208586653694356,2.643463946913413,2.47112540766792,2.3645395488102214
MA,2019,385831000,270,3.7118924860693334,2.926044136624353,2.5526145446796886,2.4037926147641975,2.3097087833128453
MA,2020,389980000,218,3.431706134960529,2.8523687952614947,2.4711667605753944,2.351757148978267,2.2772417792834565
MA,2021,391146000,226,3.3193405924714123,2.8240608880176663,2.4359209468727236,2.3303774140308393,2.2624740770871705
MA,2022,431470000,313,3.661390958027469,3.011845640847017,2.5232999349875795,2.422238568500157,2.359264384495666
MA,2023,479139000,307,4.088903773010735,3.1683644648989153,2.644798329080944,2.5088324055239046,2.4303914898806056
MA,2024,383797000,295,4.015079259300778,3.1639003858811594,2.6165062728249633,2.500376115666996,2.4310184110270447
MC,2015,3491000,34,4.130360816004348,2.7523568324370786,2.4631639235011273,2.230086235795739,2.0998210984142918
MC,2016,5049000,34,4.3064629066828966,2.8613739340028856,2.503477344918791,2.2722538087573003,2.143459159224601
MC,2017,5031000,29,4.184640208516297,2.7812302108589124,2.47590299909931,2.242808951764238,2.109390522668883
MC,2018,4955000,46,4.362224554813689,2.836738428881556,2.499697309214976,2.268296894302492,2.137613860790707
MC,2019,5057000,32,4.403851009446758,2.9170958769915316,2.5228731185913955,2.2984259498061124,2.1758161209470037
MC,2020,4802000,29,4.1313312580532076,2.808420388033329,2.4527319583535365,2.2412374181143924,2.1247233438672
MC,2021,5038000,31,4.1730461206333445,2.828100493697194,2.4720558361852927,2.2563461327919025,2.139130299512811
MC,2022,5438000,291,7.704169395809106,3.489169735575927,3.085875727019001,2.656515775783121,2.4413523327970648
MC,2023,5586000,146,5.791199046288164,3.257829790655034,2.8722212454559375,2.5200910460443553,2.347885667119761
MC,2024,5622000,43,4.645608150160175,3.0393549201054557,2.6137703013085165,2.365910711435289,2.2406717689256133
MD,2015,70375000,189,3.7345599083211005,2.7008427519507334,2.4249343995051853,2.2482577583669445,2.1224447612374235
MD,2016,110452000,251,3.8232546111368264,2.7698299663783463,2.4479368133621193,2.2763163610606956,2.1548214877625242
MD,2017,109478000,150,3.8840093564098113,2.9318605172814975,2.4966769850851733,2.3460716527226877,2.2430136768293383
MD,2018,100797000,144,3.729975348679516,2.8196758245979683,2.445482143050268,2.290011087279022,2.183784356403465
MD,2019,104232000,247,3.9844839619043855,2.909010259870134,2.505546857998187,2.3357375074944366,2.2272923372508844
MD,2020,123582000,301,3.9892522388801255,2.938461369704272,2.5027374829033495,2.3401222892570317,2.2444427401632607
MD,2021,132602000,296,4.093024200804003,3.0469080614681823,2.5166568792145187,2.3749043986335967,2.2940099595908467
MD,2022,131053000,315,4.256297894647073,3.029739818709211,2.5461960332400837,2.37744942072508,2.279284540200801
MD,2023,127988000,238,4.31911512503715,3.0270390651358943,2.5808332210507046,2.3906678654845357,2.277914462049414
MD,2024,116902000,296,4.888787114389552,3.1154260047672158,2.714335391243918,2.4649282988063654,2.3213479989096477
ME,2015,23478000,50,5.630838078493206,3.5628564091064816,2.162126863038069,2.041779202727391,1.9869520963039178
ME,2016,38449000,64,5.553289561020543,3.5706222812502704,2.148834793312967,2.0244692035704794,1.9704469502793203
ME,2017,41933000,61,5.675415931489236,3.7011254840750727,2.1697292545861546,2.0398007524427317,1.9820009468750945
ME,2018,44305000,51,5.5279793991296255,3.6455581843945857,2.1553465867576747,2.024768316284911,1.9641729325936357
ME,2019,45154000,79,5.379317976737113,3.497386579348259,2.1644087000694956,2.024176586685286,1.9593937034970097
ME,2020,55088000,74,4.579355524713722,3.112157970334898,2.1638459672853374,1.9991738439163533,1.9331197789304855
ME,2021,48659000,61,4.779367988432243,3.2034218368881167,2.0917643106348267,1.9716125007306204,1.9197832070068002
ME,2022,52121000,64,5.113417689721653,3.37136040684197,2.1770620390064073,2.047133621543469,1.9911621249158298
ME,2023,58296000,133,5.616603494941667,3.6791609949910034,2.2630117209840503,2.117737988778906,2.056885387186457
ME,2024,59685000,70,5.545493581495369,3.651663317626758,2.258971708726302,2.1051962725991964,2.0405756190542808
MF,2015,903000,13,2.917127722557522,2.22577105437711,2.0991658786307195,1.9474356463170415,1.8608296095741554
MF,2016,1456000,15,3.062306492722687,2.325103097306309,2.1186799543467627,1.9922911629351923,1.9157084302409135
MF,2017,1267000,14,3.286800452468499,2.4829188919977794,2.215633046883294,2.076715980267891,1.9984561599107942
MF,2018,753000,12,3.28489125763543,2.346609885402828,2.1651822636785147,2.011865676974942,1.901522118304272
MF,2019,1030000,15,3.341030830249595,2.451066464586721,2.2703695807496813,2.078991443162248,1.9822519090434614
MF,2020,1086000,12,3.1825750792819147,2.369787815463752,2.2142187007379217,2.0305294932216453,1.935268510480959
MF,2021,889000,14,3.4696491421331763,2.574159422319646,2.317353375645887,2.1296720176032586,2.0442383176207533
MF,2022,1014000,15,3.6036123799364486,2.6012102935670263,2.366315789773039,2.155270693513796,2.0608019089865346
MF,2023,813000,14,3.6719877543659254,2.6291213708666965,2.3459111819618323,2.160410753389991,2.06802059363657
